R1957	A pretty white striped cat with his head hanging off the table.
R1958	A white and gray striped cat with green eyes lying on it's side.
R1959	White and gray kitten lying on its side.
R1960	A happy mother dotes on her children.
R1961	A mom with two children on her lap, a girl looking to the right and a boy looking at the camera.
R1962	A woman holding two toddlers -: a girl and a boy.
R1963	A woman with a two children in her lap
R1964	Mom holding two kids
R1965	A group of women posing for a picture.
R1966	Three Indian girls dressed up for a gathering.
R1967	Three women in Indian dresses in a crowded room smiling.
R1968	Three women with brown hair are smiling
R1969	Three young ladies from India in a restaurant.
R1970	A man is posing in front of his computer.
R1971	A man is smiling, while sitting at a computer on a desk.
R1972	A man seated in front of a computer.
R1973	A man wearing a sports jersey poses at a computer in front of curtains.
R1974	An Asian man sits at a computer and looks at the camera.
R1975	A man in a blue shirt is standing beside a table with a birthday cake.
R1976	A man stands behind a birthday cake smiling.
R1977	An elderly man stands behind a birthday cake with four candles.
R1978	An older man poses for a photo in front of a birthday cake.
R1979	An older man stands behind a birthday cake.
R1980	Elderly man in an orange vest looking at a golf cart with another elderly man.
R1981	The two old men are standing outside in front of the house.
R1982	Two men looking at what appears to be a golf cart.
R1983	Two men standing in grass staring at a car.
R1984	Two middle-aged to older men stand in front of a brown farmhouse, looking at a small vehicle.
R1985	A child eating a cookie at a lemonade stand.
R1986	A Lemonaide stand is manned by a blonde child with a cookie.
R1987	A small child at a lemonade and cookie stand on a city corner.
R1988	A small child eating a cookie while standing next to a lemonade stand.
R1989	Young child behind lemonade stand eating a cookie.
R1990	A boy in a tux and a girl in a blue dress sit at a wedding.
R1991	A smiling girl in a turquoise dress seated in folding chairs next to a young blonde boy in a tuxedo.
R1992	Two children, one male, one female, sitting in chairs at an event.
R1993	Two kids sitting in folding chairs.
R1994	Two young kids dressed up sitting down on chairs.
R1995	A smiling woman with a beer sitting outside with another smiling woman.
R1996	Two seated women laughing with one holding a bottle.
R1997	two women laugh together one is driving beer
R1998	Two women sitting down laughing.
R1999	Two women sitting outside laughing.
R2000	A baby secured in a chair
R2001	A baby with blue eyes and a green shirt is sitting in a chair.
R2002	A baby with his fingers in his mouth being held in a highchair by a red scarf.
R2003	A small child holds its fingers in its mouth.
R2004	Baby wearing green shirt tied into chair by a red shirt.
R2005	A couple wearing black sits in a restaurant with a log cabin decor.
R2006	A man and woman pose at a restaurant table with a maroon table cloth.
R2007	A man and woman sit at a table in a restaurant.
R2008	Two people sitting at a table at a restaurant.
R2009	Wine and roses adorn the table while a happy couple poses for the photo.
R2010	a garden set in a small court
R2011	A wooden patio set with blue seat covers is wet.
R2012	Brown patio set with blue cushions on wet patio.
R2013	Lawn furniture after a light rain.
R2014	Wet outdoor furniture on a stone patio.
R2015	a close up of a woman holding a white puppy
R2016	A puppy being held
R2017	A sunburn woman holds a blonde fluffy puppy as it is petted.
R2018	A tan puppy being held and petted.
R2019	A tan puppy being petted.
R2020	A computer monitor is turned on in a room with a chest of drawers and a terrier lamp.
R2021	A light is on in the cluttered, butterscotch room with a computer desk and dresser.
R2022	An orange room has a bureau and a desk with a computer.
R2023	This is a cluttered youths bedroom.
R2024	This room has orange walls, a white dresser, a computer and a lot of clutter.
R2025	A livingdining room with a large dining table on the right hand side.
R2026	A nice dining room
R2027	A room has a table and chairs and sofas in it.
R2028	A room with contemporary furniture including a wooden table with six chairs and a couch.
R2029	Well lit room with table and chairs, and other furniture.
R2030	A desk and chair are illuminated and near a laundry closet.
R2031	A room with tan walls and a washer and dryer.
R2032	A small desk with chair near a laundry closet.
R2033	Small wood desk with papers spread on it.
R2034	There is a small desk and chair in front of the laundry room.
R2035	A close-up of a woman posing with a lotion bottle.
R2036	A women sitting in a chair at Christmas holding make up.
R2037	Girl on Christmas posing with a tube of cream.
R2038	Woman dressed in red posing with Christmas present.
R2039	Woman in red sweater presenting a bottle of cream.
R2040	A dark-skinned woman sits in a rocking chair holding a tiny baby wrapped in a blanket.
R2041	An African-American woman in a rocking chair holds a newborn child.
R2042	A woman holding a baby poses in a wooden rocking chair.
R2043	A woman holding a small baby.
R2044	A woman in black rocking a new baby wrapped in a blanket.
R2045	A large pile of scrap wood.
R2046	A large pile of wooden items piled high.
R2047	A pile of scrap boards with a man behind and to the side.
R2048	A pile of used wooden building materials with a chair on top.
R2049	Pile of wooden debris with chair on top.
R2050	A plaid patterned bedspread in a room with plaid patterned wall paper.
R2051	A small room containing a day bed with quilt and old books on the wall.
R2052	The span style bedroom is small but clean.
R2053	Two twin beds with old fashioned quilts.
R2054	Very patterned room with bed made and wooden chair next to it.
R2055	Two girls in pink and blue outfits.
R2056	Two women pose beneath a sign saying Welcome to English Camp.
R2057	Two women posing by a "Welcome to English Camp" sign.
R2058	Two women smile in front of a Welcome sign.
R2059	Two women standing together in a hall posing for the camera.
R2060	A group of red plastic chairs in a hall.
R2061	Red chair in a tiled room.
R2062	Red plastic chairs on a linoleum floor.
R2063	There are red chairs, a yellow wall, a bluegreen designed wall and a table in this room.
R2064	This brightly lit floorspace is littered with red plastic chairs.
R2065	An smiling asian child sits beside a young women near a blue mosaic table.
R2066	Asian mother and daughter seated at a dinner table.
R2067	A small girl and a woman seated at a restaurant smile for the camera.
R2068	A women and small child sitting at a dinner table smiling at the camera.
R2069	The happy mom and daughter await their meal.
R2070	A kitchen table in a room with white drapes and a china cabinet.
R2071	A table under the lamp is next to a curtained window.
R2072	Dining room containing a table and chairs along with a wooden cabinet.
R2073	Dining table and chairs sitting under chandelier.
R2074	The dining room table is ready for a meal.
R2075	A man poses on a maroon chair near a sofa with a bright pillow.
R2076	A man sitting on a chair with legs crossed smiling at the camera.
R2077	A smiling man who is wearing glasses is sitting on a chair with his legs crossed.
R2078	Man sitting on red chair
R2079	Young man with glasses sitting on red couch.
R2080	A cubicle with a large, black office chair and a telephone on the desk.
R2081	An empty office chair in a cubicle.
R2082	An empty office cubicle.
R2083	An empty office cubicle with chair, desk and phone.
R2084	There is a telephone and a chair in the cubicle.
R2085	A black cat looking at image in a mirror.
R2086	A black cat sitting on a pink chair, next to a table holding a mirror and a plant.
R2087	A black cat sitting on a pink folding chair staring into a mirror sitting on a table next to a plant.
R2088	Black cat with pink collar staring into small mirror.
R2089	The cat seems to like her reflection in the mirror.
R2090	A group of people having a drink.
R2091	Four males and two females seated around a table with beverage.
R2092	Group of people sitting at table with drinks.
R2093	Six people drinking at a long table at night.
R2094	The people are sitting down to the table and they are drinking alcohol.
R2095	A black and white bench next to a window.
R2096	A black and white chair sitting in front of a brick wall and a window with a bamboo plant in a vase.
R2097	A black and white designer chair against a brick wall.
R2098	A modern styled, black and white armless chair with a metal frame sits against a brick wall by the window.
R2099	Two tone chair in black and beige.
R2100	A plate of food is laying on a pink tablecloth.
R2101	A pot of food is placed in the center of a red tablecloth.
R2102	A pot of liquid is at the center of a tinfoil covered plate.
R2103	Someone stirs soup on a table of food.
R2104	some seriously nasty looking food in a bowl with tinfoil
R2105	A bulldog is sitting on a yellow chair, which is next to a plant and a dumpster.
R2106	A bulldog sitting on a yellow chair beside a large waste receptacle.
R2107	A dog sitting on a yellow chair next to a green dumpster.
R2108	A pug dog wits on a yellow chair next to a green dumpster.
R2109	Dog sitting next to a dumpster
R2110	A grey house with a red door.
R2111	A small gray house with patio furniture outside.
R2112	A white patio table and chairs sit in front of a grey house with a red door and brick front stoop.
R2113	House with a red door
R2114	The entrance to a grey house.
R2115	A couple enjoying a sunny day on the top deck of a cruise ship.
R2116	A group of people gather on a blue deck of a boat overlooking the water.
R2117	A group of people standing and sitting in the open
R2118	Eight people on the deck of a ship.
R2119	People sit on white chairs or stand looking over white railings.
R2120	An empty hallway leading into a room with brown furniture.
R2121	Down the hallway you can see a doorway, a window and two couches.
R2122	Empty house with garbage on the floor and leather chairs in the living room.
R2123	Looking down a hallway into the living room of a home.
R2124	The hallway has wooden floors
R2125	A group of people sitting around a table on a porch.
R2126	A sidewalk view of two gentlemen hanging out on the porch.
R2127	People sitting on the porch
R2128	Several people sitting on back patio talking.
R2129	Two people relax on a porch.
R2130	A black & white photo of an older woman and a middle age woman sitting in chairs underneath a tree and talking.
R2131	A lady sits next to an elderly lady under a tree.
R2132	Black and White picture of an old women with a younger women looking on.
R2133	Black and white picture of two women sitting under a tree
R2134	Two women sitting in lawn chairs.
R2135	A woman poses while wearing a helmet with horns.
R2136	A woman wearing a viking hat gesturing towards the camera.
R2137	a woman with a viking hat on
R2138	a woman with a viking helmet in a chair in front of a store
R2139	Smiling woman sitting wearing a viking hat.
R2140	A car parked in front of a small saloon.
R2141	A green car parked at a saloon.
R2142	A green car parked outside the saloon.
R2143	An old green car is parked in front of the red and white Little Longhorn Saloon.
R2144	The right side of a muscle car parked in front of a bar.
R2145	A child dressed in pink with a purse over her shoulder walks through a kitchen.
R2146	A girl walking away toward a dining room wearing a pink shirt and shorts.
R2147	A little girl in pink approaching a dining room table.
R2148	A small child walking across a tiled floor near a table and chairs.
R2149	A small girl in a house with a tiled floor, wooden table and chairs, and glass patio door.
R2150	A modern open plan living room and kitchen.
R2151	An apartment has all the basics available.
R2152	A spacious home done mostly in white.
R2153	A view of the kitchen and dining room of an apartment with white furniture.
R2154	Picture of an apartment
R2155	An apartment scene showing a small fridge, a table with stools, a desk, and a chair with a towel over the back.
R2156	A small refrigerator with a tv on top, a small table and stools, and a large desk and chair.
R2157	A sparse kitchen still has the benefits of television.
R2158	A television is sitting on top of a refrigerator in a kitchen with two tables.
R2159	One small desk and one large desk are positioned against the wall.
R2160	A dog on the deck chewing on a twig.
R2161	A dog playing with a stick.
R2162	A small white dog chews on a twig while lying on a wooden deck.
R2163	Tan puppy chewing on a plant lying down on the patio.
R2164	The white dog is laying on the wooden floor underneath the table.
R2165	A chair as the central item in the picture
R2166	A chair next to a vase of flowers.
R2167	A fancy chair sitting on the carpet with flowers to the left.
R2168	A formal chair in the living room.
R2169	Wood chair with white cushion situated on blue carpeting.
R2170	An intricately carved brown chair is empty.
R2171	An ornate wooden chair.
R2172	A wooden church throne ?
R2173	Close-up of an ornately carved wooden chair.
R2174	Ornatley carved chair.
R2175	A boy and a girl smile while standing by some folding chairs.
R2176	A girl and a boy smiling in front of cabinets,
R2177	The boy in the white shirt smiles as the girl with the red shirt laughs.
R2178	two children laughing
R2179	Two smiling children, one girl and one boy, are in front of tall white cabinets.
R2180	A chandelier over a dining room table.
R2181	A dining room filled with dark-wood furniture.
R2182	A dining room with a long wooden table and seven chairs around it.
R2183	A furnished dining room.
R2184	A black and white cat is sitting on a brown chair looking up.
R2185	A black and white cat looks up from his seat on a wooden chair.
R2186	Black and white cat on a wooden chair.
R2187	Black and white cat sitting on wood chair looking up.
R2188	A carpeted kitchen with the dining room in the foreground.
R2189	A kitchen with wood cabinets and dining table.
R2190	A kitchen with wooden cabinets and furniture.
R2191	A large wooden kitchendiner.
R2192	Kitchen with wooden table and cabinets.
R2193	A living room decorated with contemporary furnishings.
R2194	A living room scene with couches and coffee table.
R2195	A living room with large sofas and a dining table in the background.
R2196	A living room with two leather sofas, a chair and a coffee table with the dining room in the back ground.
R2197	Two tan leather sofas in a cream colored living room with a bookcase and table behind.
R2198	A clear plastic chair.
R2199	A clear plastic chair in front of a bookcase.
R2200	a clear plastic chair in front of book shelves
R2201	A transparent armchair sits on a light-colored wood floor near a case of books.
R2202	Clear glass or plastic chair in a room with loaded bookshelves.
R2203	A man is laying on the floor holding a baby up above him.
R2204	A small baby being held in the air by a women laying on the floor.
R2205	A woman is laying down on the floor and holding a baby up above her.
R2206	A woman lying on the floor is holding a fair skinned baby above her with a large brown sofa in the background.
R2207	Woman lying on the floor holding naked baby in the air.
R2208	Black and white cows behind a fence.
R2209	Black and white cows grazing in a pen.
R2210	The black and white cows pause in front of the gate.
R2211	Two black and white cows behind a metal gate against a partly cloudy blue sky.
R2212	Two cows in a field grazing near a gate.
R2213	The large cows hover over the young calf.
R2214	Three adult cows and one baby cow stand on the grass.
R2215	Three brown cows and a small calf in a field.
R2216	Three cows in a green pasture surrounding a baby cow.
R2217	Three large brown cows stand aver a calf in the pasture.
R2218	A close-up of a cream animal with big ears and a black nose.
R2219	A white and gray cow with very large ears stands in a grassy field.
R2220	A white cow with big ears looking into the camera.
R2221	A white cow with ears as large as its head.
R2222	The cow is grazing in a field.
R2223	An ox stands in a field
R2224	A yak with a long, camel colored coat standing in a field.
R2225	A young highlander cow stands in a pasture.
R2226	Closeup of a bull with hair covering its eyes
R2227	Shaggy brown bull with his hair in his eyes.
R2228	A cows ass and some buildings
R2229	Back end of cow that is grazing on grass.
R2230	The black and brown cow is standing on the green grass.
R2231	The udders of a dairy cow that is standing in a pasture near a large building.
R2232	View of a cow's udder in a field.
R2233	Animals find things to eat and drink on the river bed.
R2234	cows grazing on plant life near a river.
R2235	The bank of a river with two animals in the center.
R2236	Two cows eat some bushes beside a body of water.
R2237	Two goats near a pond.
R2238	a girl with glasses and a brown cow
R2239	a woman petting a brown cow
R2240	A women in glasses stands next to a cow in a field.
R2241	A women standing next to a brown cow.
R2242	A young brunette beside a brown cow.
R2243	A goat grazing by the water.
R2244	A pair of goats grazing, with a body of water and mountain behind them.
R2245	Two animals grazing next to a mountain, and a body of water.
R2246	Two mountain goats grazing in front of an alpine lake.
R2247	Two sheep grazing next to a lake with mountains in the background.
R2248	Cattle grazing on a snowy field.
R2249	Cattle in a snow-covered field.
R2250	Cows grazing in a snow covered field
R2251	Five cows grazing in a snow covered field.
R2252	Three black cows and one brown cow stand in a snowy field.
R2253	A brown and white horse with its eyes closed, with a barn in the background.
R2254	A close-up of a horse
R2255	A close-up photo of a brown and white horse on a farm.
R2256	A paint horse stands close to the camera on a ranch.
R2257	The curious horse moves in for a close up.
R2258	A black and white cow grazing near water.
R2259	A cow grazing in the grass by a river.
R2260	A cow grazing within its pen
R2261	A cow standing in front of a shack on the edge of a body of water.
R2262	Black and white cow grazing on grass in front of stream.
R2263	a man in a straw hat with three calves in front and a cliff face behind him
R2264	A person leads three brown cows down a trail near the water.
R2265	A person walks with three cows.
R2266	A woman following three cows down a dirt road next to a pond
R2267	Three cows and a woman walking.
R2268	A brown and white cow standing in a grassy area with trees behind.
R2269	A cow is standing in a field by a road.
R2270	A group of people on a petting zoo tour looking at a bull.
R2271	Brown and white bull on the side of a gravel road.
R2272	Brown and white cow standing in grass at side of road.
R2273	Farmyard animals sitting under a group of trees and bushes while grazing.
R2274	Pig and piglet lying beneath the tree.
R2275	The back of a pig under a tree with a cow in the background.
R2276	Three small animals rest under the shade of a tree.
R2277	Various animals in a field with trees.
R2278	A black bull is confined by metal fencing.
R2279	A black bull is looking to his right and standing in front of a fence.
R2280	A bull looking through a fence.
R2281	A bull who is fenced in.
R2282	Right side of a black bull's face viewed from behind.
R2283	A child on a pink stool milking a black and white cow.
R2284	A young boy is milking a cow.
R2285	A young boy milking a cow while sitting on a pink stool.
R2286	A young boy sitting on a pink stool milking a cow.
R2287	Child milking a cow outside.
R2288	A field with many black cows in it.
R2289	A group of black cows and calf in a field.
R2290	Black cows with tagged ears are standing in a hay-covered field.
R2291	Small black cows are near big black cows.
R2292	These feedlot cattle are sporting numbered ear tags that help their owner identify them as his property.
R2293	A group of cows in a field with yellow tags in their ears.
R2294	Group of several cows standing close together.
R2295	The tagged black cows gather for a group picture.
R2296	Three cows looking at the screen with one cow in the background.
R2297	Three cows staring forward and one in the background.
R2298	A dark brown and black bull in front of a wire fence.
R2299	A waterfall is staring right at the camera.
R2300	Brown and black bull standing out in the open.
R2301	Brown cow with horns standing in a field.
R2302	The black and brown cow is looking at the camera.
R2303	Two black and white cows drinking out of a pond.
R2304	Two black and white cows drinking water.
R2305	Two cows are drinking from a pond.
R2306	Two cows drinking from a stream.
R2307	Two dairy cows drinking from a pond.
R2308	A black and white cow in a grassy field stares at the camera.
R2309	A black and white cow standing in a grassy field.
R2310	A black and white cow stands on grass against a partly cloudy blue sky.
R2311	a cow is gazing over the grass he is about to graze
R2312	Black and white cow standing in grassy field.
R2313	A brown and white cow in a field looking into the camera.
R2314	A young cow in the field.
R2315	Brown cow with both ears tagged with yellow tags.
R2316	Tan cow with ear tags on a grassy field.
R2317	Two cows facing the camera in a field of grass.
R2318	Two cream color cows stand in a green pasture looking towards the camera.
R2319	Two white cows in a green pasture.
R2320	Two white cows in a lush green field.
R2321	a black and white cow standing in the field.
R2322	A cow stands next to a tall fence on some snow.
R2323	Black and white cow standing near pile of snow.
R2324	Black and white cow with front feet in snow.
R2325	Two black ox with goods on their back.
R2326	Two large animals standing loaded with burdens to carry.
R2327	Two pack animals loaded with baggage.
R2328	Two yaks are carrying sacks in a rural village.
R2329	Several cows grazing on grass in field.
R2330	Three cows are grazing in a grassy field.
R2331	three cows are in a field in the country
R2332	Three cows grazing in a field.
R2333	Black and brown cows sit on a field.
R2334	Black cow lying in front of two brown cows in a field in the winter.
R2335	Cows are lying in a hay-covered field near some leaf-less trees.
R2336	Cows are resting on a peaceful day.
R2337	A brown and white calf laying down on the hay in a barn.
R2338	A cow and two calves in some hay.
R2339	Calf lying down in the straw.
R2340	Some cows standing, while another lies in the hay.
R2341	The calf is asleep in the hay with two cows to the left.
R2342	A black cow and a brown bull eat hay and graze on a remote farm.
R2343	A black cow and red cow grazing
R2344	A black cow grazing in a field alongside a brown horned cow.
R2345	Brown and black cows grazing on grass.
R2346	The two cows, one black and onebrown, are grazing in a field.
R2347	Brown and white cows are looking ahead
R2348	Several cows looking at a camera.
R2349	Three cows in a stable are lined up and looking at the camera.
R2350	Three cows standing in a row in a barn.
R2351	Three cows with white faces in a barn.
R2352	A brown and white cow in a snow covered field.
R2353	A large brown and white yak standing in the snow.
R2354	Brown and white cow on a snow covered field.
R2355	Large buffalo standing in the snow.
R2356	The bison stands in s snowy field in a mountainous area.
R2357	Cows look out of place as they walk down a street.
R2358	Several cows walking down the center of a road.
R2359	Two cows cross a paved street.
R2360	Two cows crossing a road intersection.
R2361	Two cows walking down a road.
R2362	A black and brown cow walking through the grass field.
R2363	A black cow and a brown cow standing in front of a small copse of trees in a field.
R2364	A black cow and a brown cow stands in a plain in front of an uprooted tree.
R2365	Two cows standing under a tree looking at the camera.
R2366	Two goats standing in a field by a tree.
R2367	a black and white photo of a cow under a tree
R2368	A black and white photo of a cow walking under a tree in a field.
R2369	Black cow walking under trees in pasture.
R2370	Cow walking under the tree in a pasture.
R2371	The cow is grazing in the field.
R2372	a father is introducing his daughter to a cow on a remote beach
R2373	A man and child are near a ram lying on the sand at a beach.
R2374	Cow laying down on beach.
R2375	There are two men and a child on a beach with a brown cow.
R2376	Two men and a small child sitting on the beach along side a cow.
R2377	Bony cows stand in grass with mountains in the background.
R2378	Curious cows graze in the grass.
R2379	In a grassy pasture, cows with tagged ears are looking curiously at the camera.
R2380	Tan cows look closely at the camera.
R2381	The skinny cows are standing on the grass.
R2382	A cow stands at a milking machine.
R2383	A spotted brown and white cow being milked by a machine.
R2384	A white cow with brown speckles and brown head being attached to a milking machine.
R2385	A white spotted cow being milked at a dairy.
R2386	Cow being milked at a milk station.
R2387	a hairless white cow
R2388	A water buffalo.
R2389	A white bull in the pasture.
R2390	A white bull standing in a field staring at the camera.
R2391	Bull looking towards camera on grassy field.
R2392	A brown cow on a farm.
R2393	A cow with a tag in its ear
R2394	A cow with a yellow ear tag showing the number 33.
R2395	A tan calf with a yellow tag on his left ear looking at the camera.
R2396	Brown cow with tag in left ear.
R2397	A black and white photo of cattle at a trough.
R2398	a black and white photo of cows in their stalls
R2399	Cattle in building.
R2400	Livestock feeding at a farm.
R2401	The cows feed in the trough.
R2402	A cow drinking out of a water trough
R2403	Brown and white cows are eating from a trough.
R2404	Cow drink from the trough on the farm.
R2405	Four brown and white cows at the watering trough.
R2406	The brown and white cows are eating in the trough.
R2407	A cow walking through a field.
R2408	A dark colored cow is near a white animal on grass.
R2409	Two black and one whit cow grazing in a pasture.
R2410	Two black and one white cow graze in the pasture.
R2411	Two cows graze in a field.
R2412	A black and white horned cow standing in a field.
R2413	A close up of a black and white male cow.
R2414	A cow in a grassy area.
R2415	A large black and white cow in a field.
R2416	The black and white bull is looking at the camera.
R2417	A black cow in a field with some snow in it.
R2418	A black cow standing in the middle of a snow covered field.
R2419	A bull standing in the field.
R2420	A distant view of a cow in a field with melting snow.
R2421	A large black animal standing in an open field with snow.
R2422	About nine cows are laying on some mulch in a stable area.
R2423	A bunch of cows are inside a building lying down on hay, all facing the wall.
R2424	rear of a row of cows sitting on hay
R2425	The backs of a line of cows and straw.
R2426	The brown, white and black cows are laying down on the hay.
R2427	A black and white cow looking through the fence.
R2428	A cow looking through a metal gate.
R2429	An angry bull glares through his pen.
R2430	a stretched close-up of a black and white cow behind a fence
R2431	Cow in captivity standing in dirt.
R2432	A black calf drinks milk near the road.
R2433	A cow with her calf suckling.
R2434	A dark brown calf suckling its mother.
R2435	A dark brown cow with her calf.
R2436	There are two cows standing on the grass.
R2437	A group of black cows grazing in a field with a large tree behind.
R2438	A number of black cows graze in front of a large tree.
R2439	Black cows graze on green grass.
R2440	Six black cows are grazing in a pasture with a tree in the background.
R2441	There are some black cattle in a grassy plain with a large tree in the background.
R2442	A black and white cow in a pen with hay.
R2443	a black and white cow in hay
R2444	A black and white cow standing in hay looks back at the camera.
R2445	A jersey cow takes a break to pose for a photo.
R2446	Black and white cow grazing on hay in the stockyard.
R2447	A black calf and a smaller brown calf standing next to a fence in front of a red barn.
R2448	A large black cow and a smaller brown cow stand together in front a fence with a barn behind it.
R2449	Black and brown cow standing alongside wood fence.
R2450	The cows find a comfortable spot near a fence to spend the afternoon.
R2451	Two calves outside next to fence.
R2452	A wooden table sits in the green dining room on a shiny wooden floor.
R2453	A yellow room with a table and chairs.
R2454	Dining room with wooden dining table set with playmates.
R2455	The dining room has a table with six chairs.
R2456	The dining room table gets some afternoon sun.
R2457	A middle-aged women in cap pants and sandals stands in her home.
R2458	A woman standing in a kitchen.
R2459	A woman stands in a house just outside the bathroom.
R2460	A woman with a purse is just inside the doorway of a dining room.
R2461	A women with a handbag stands in a dining room near an open door.
R2462	A kitchen dinette set sits on a backyard deck.
R2463	A wooden deck area outside a house containing a table and four chairs.
R2464	Patio furniture on an empty deck.
R2465	Wooden back porch with wooden dining table.
R2466	Wooden deck with wooden table and chairs.
R2467	A family sitting down for dinner.
R2468	Three people posing at the dinner table.
R2469	three people sitting at a table with food and wine
R2470	Three people sitting at dinner table smiling at camera.
R2471	Two elderly women sit at a dinner table with a man.
R2472	A candle lit dinner set for two, each with a glass of wine
R2473	a dining table with two place settings, three candles, two wine glasses filled with red wine, and some tuna salad in a purple plastic bowl
R2474	A table is set with wine and dishes for two people.
R2475	A table set for two.
R2476	A wooden table is set with candles, wine, and a purple plastic bowl.
R2477	A group of elderly people pose around a dining table.
R2478	A group of elderly people sitting around a dining table.
R2479	A picture of elderly people waiting in front of a dinner table.
R2480	Friends and family gather for a evening meal.
R2481	Group of elderly people sitting around a table.
R2482	A kitchen with pine doors and a table and chairs.
R2483	A white table wait three chairs are located in a kitchen.
R2484	Picture of a kitchen and dining room table.
R2485	White tables and chairs are near the kitchen.
R2486	Wooden cabinets in kitchen.
R2487	A couple sitting at table opening a bottle of wine.
R2488	A dark-haired man and woman wearing black sit at a long table filled with wine and goblets.
R2489	a man and a woman sitting at a table
R2490	A woman looks at a man as he holds a bottle.
R2491	A woman sitting with a man who is opening a bottle of liquor.
R2492	A blond woman mingles with guests at a party.
R2493	A gathering of people of different cultures in a house.
R2494	A group of people standing near an open doorway chatting.
R2495	Six people mingling at a party.
R2496	Young woman in pink dress wearing white necklace smiling.
R2497	A dining room containing two tables.
R2498	An empty room with glass windows and a chandelier.
R2499	A room with two tables, three chairs and a bay window.
R2500	a small dining room set facing three windows
R2501	Sun shining through the window with a cluttered table.
