R0	Ardent Software
R26963	Software Technology Track - Introduction.
R26964	Music Composition Theory and Web Purchases.
R26965	The Dual Regimes of Digital Innovation Management.
R26966	Managing Participative Diversity in Virtual Teams: Requirements for Collaborative Technology Support.
R26967	Protecting Service Innovations against Imitation - The Case of Mobile TV.
R26968	Electronic Word of Mouth: A Genre Analysis of Product Reviews on Consumer Opinion Web Sites.
R26969	Evaluation of Implementation, Adoption and Diffusion of IS in Healthcare: Minitrack Introduction.
R26970	Grounded Theory Applied - Studying Information Systems Development Methodologies in Practice.
R26971	Towards a Value Chain for Mobile Value Services for Charities.
R26972	Topology, Search, and Fault Tolerance in Unstructured P2P Networks.
R26973	An Analysis of a Shared Services Centre in E-Government.
R26974	The Role of Mobile Self-Efficacy in the Adoption of Location-Based Applications: An iPhone Experiment.
R26975	The Impact of Project Management Heuristics to IS Projects.
R26976	Alternatives for Calculating Transmission Reliability Margin (TRM) in Available Transfer Capability (ATC).
R26977	A Typology of Knowledge Management System Use by Teams.
R26978	Deformation Analysis of Modified Maps Based on Geographical Accuracy and Spatial Context.
R26979	An Economic Analysis of the Self Commitment of Thermal Units.
R26980	The Development and Application of a Multiple Criteria Model to Creating Teams.
R26981	A Multi-Agent based NSS for Cost Allocation of Cross-Border Transmission.
R26982	From the Web to the Wireless Web: Technology Readiness and Usability.
R26983	The Career of the Technical Professional: A Look at the Career Path and Reward System in Technical Polish Companies.
R26984	Behavioral Intention Model for the Exchange Mode Internet Music Piracy.
R26985	Using Regular Array Methods for DSP Module Synthesis.
R26986	Unfolding the Organizing Vision for Straight-Through-Processing in Taiwan Financial Industry.
R26987	Choices for Smart Grid Implementation.
R26988	UML Compatible Process.
R26989	Supporting Flexible Collaborative Distance Learning in the CURE Platform.
R26990	Evaluation Framework for Personal Health Records: Microsoft HealthVault Vs. Google Health.
R26991	Information Sharing among Multiple Heterogeneous Data Sources Distributed across the Internet.
R26992	A Uniform Model for Coordinating Software Development Activities Kari Alho, Casper Lassenius and Reijo Sulonen.
R26993	Micro Turbine Generator Program.
R26994	The Organization's Role in Global Virtual Team Leaders' Possibilities to Successfully Lead the Team across Its Lifecycle.
R26995	Novel Business Uses of Independently Created Hyperlinks in the World Wide Web: Basic Mechanism and Examples.
R26996	A probabilistic approach to parallel system performance modelling.
R26997	A Default Extension to Description Logics for Use in an Intelligent Search Engine.
R26998	Data Users versus Data Subjects: Are Consumers Willing to Pay for Property Rights to Personal Information?
R26999	Problem Based Learning Systems and Technologies.
R27000	A New Buffer Management Scheme for Multimedia Terminals in Broadband Satellite Networks.
R27001	Development of a Hand-held Real-time Decision Support Aid for Critical Care Nursing.
R27002	Machine Learning and Discovery for Bloinformatics: Introduction.
R27003	Making the Fun of Fishing Legal with Mobile Value Services.
R27004	ERP Problems and Application Integration Issues: An Empirical Survey.
R27005	A Modal Logic for Reasoning about Belief.
R27006	New Curriculum and Courses: Developing Real World Experience.
R27007	Enacting Assemblages of Technology: A Practice Lens Analysis.
R27008	Performance, Usability and the Web.
R27009	Optimal Digital Rights Management with Uncertain Piracy.
R27010	Online Communities: A Longitudinal Analysis of Communication Activities.
R27011	Systematic Service Innovation in Organizations: EDCI-A Template for Human-Centered Design of E-Services.
R27012	Introduction to Business Process Intelligence Minitrack.
R27013	Knowledge/Technology Transfer and Adoption - Minitrack Introduction.
R27014	Insider Threat Detection Using Virtual Machine Introspection.
R27015	An Empirical Analysis of Advanced Technology New Product Development Issues.
R27016	Practical Findings from Applying Innovative Design Usability Evaluation Technologies for Mockups of Web Applications.
R27017	Building Integrated Systems for Data Representation and Analysis in Molecular Biology.
R27018	An Efficient Technique for Frequent Pattern Mining in Real-Time Business Applications.
R27019	Evasive Maneuvers and Guerilla Tactics: A Scandinavian Institutional Perspective on Chief Information Officer's Strategies for Legitimization.
R27020	Deployment of High-Resolution Real-Time Distribution Level Metering on Maui.
R27021	Capabilities Engineering: Constructing Change-Tolerant Systems.
R27022	Evaluate the E-Business Maturity of the Port of Alexandria.
R27023	Paid vs. Volunteer Work in Open Source.
R27024	Examining the "Urban Legend" of Common Method Bias: Nine Common Errors and Their Impact.
R27025	Weather Data Warehouse: An Agent-Based Data Warehousing System.
R27026	Building a Knowledge Base for Health Information Exchange between Emergency Departments and Poison Control Centers.
R27027	Software Engineering Methods for Designing Parallel and Distributed Applications from Sequential Programs in Scientific Computing.
R27028	AESOP: An Outline-Oriented Authoring System.
R27029	Experiments on Processing and Linking Semantically Augmented Requirement Specifications.
R27030	News Processing during Speculative Bubbles: Evidence from the Oil Market.
R27031	User Enhanceability for Fast Response to Changing Office Needs.
R27032	Navigation Support for Mobile Learning.
R27033	Flexible Real-time Meeting Support for Workflow Management Systems.
R27034	Procedural Justice and the Planning of Information Systems in Multinational Firms.
R27035	Experiences in System Architecture Evaluation: A Communication View for Architectural Design.
R27036	Introduction to Digital and Social Media Track.
R27037	The Impact of Stimulus Diversity on Creative Solution Generation: An Evaluation of the Cognitive Network Model of Creativity.
R27038	Interoperability Registries in eGovernment: Developing a Semantically Rich Repository for Electronic Services and Documents of the New Public Administration.
R27039	Impact of Technology Sustainability on Healthcare Governance.
R27040	Group Support Systems: A Cornucopia of Research Opportunities.
R27041	Towards an Engineering Discipline of Computational Society.
R27042	Developing Collaboration Awareness Support from a Cognitive Perspective.
R27043	Structured Negotiation using GroupSystems Electronic Meetings.
R27044	Issues of Adopting Benefits Management Practices of IT Investments in Municipalities: A Delphi Study in Norway.
R27045	Information Personalization in a Two Dimensional Product Differentiation Model: Impact of Market Structure and the Quality-Fit Ratio.
R27046	Agent Based Simulation - Introduction.
R27047	Adaptive, Multi-criteria Recommendations for Location-Based Services.
R27048	Bridging the Gap between Enterprise Content Management and Creativity: A Research Framework.
R27049	Leading conversations: Communication behaviours of emergent leaders in virtual teams.
R27050	Changing Large-Scale Collaborative Spaces: Strategies and Challenges.
R27051	A Concept-Based Image Retrieval System.
R27052	Exploring Barriers to Innovation Diffusion in Health Care Service Organizations: An Issue for Effective Integration of Service Architecture and Information Technologies.
R27053	Decision Support Models for Composing and Navigating through e-Learning Objects.
R27054	NELS: A System for Creating, Archiving and Serving Digital Courseware Documents.
R27055	Being Ethical in Developing Information Systems: An Issue of Methodology Or Maturity in Judgment?
R27056	IT Services Management IT Service Inventory.
R27057	Metaphor-Based Alliance Partners Recommendation for Unique and Attractive Destination Image Building.
R27058	M-Computing for Real-Time Negotiation Support.
R27059	A Collaboration Case for Learning Empowerment.
R27060	Antecedents and Consequences of Corporate Weblog Usage in the Intranet: A Process Perspective.
R27061	Technology Strategies in a Complex Environment.
R27062	Building Evolvable Software Using Normalized Systems Theory: A Case Study.
R27063	Effects of Online Advertising Strategy on Attitude towards Healthcare Service.
R27064	A Quasi-Experimental Approach to Determining Success Criteria for ICT Projects.
R27065	A Formal Framework for Specifying Design Methods.
R27066	Combinatorial Optimization of Multicast Key Management.
R27067	Establishing a Fuzzy Cost Model for Query Optimization in a Multidatabase System.
R27068	The Impact of Technology on Product Design, Productivity, and Profits: A Duopoly Model of Price-Quality Competition.
R27069	An Organizational Memory Information Systems Success Model: An Extension of DeLone and McLean's I/S Success Model .
R27070	Exploring Trust-Based Service Value Chain Framework in Tele-healthcare Services.
R27071	Flow Experiences in Learning to Use a Spreadsheet Application.
R27072	Using Warp to Control Network Contention in Mermers.
R27073	Can Government Be a Good eBayer? The Use of Online Auctions in the Sale of Surplus Property.
R27074	Configuring Component-based Specifications for Domain-Specific Languages.
R27075	A CORBA-Based Manufacturing Environment.
R27076	Information Systems in Healthcare: Mind the Gap.
R27077	Transforming the OOram Three-Model Architecture into a UML-based Process.
R27078	Simulation Analysis of Real-Time Task Scheduling.
R27079	Towards Peer-To-Peer Double Auctioning.
R27080	Smarter Blogroll: An Exploration of Social Topic Extraction for Manageable Blogrolls.
R27081	Real Time Decision Support System for Portfolio Management.
R27082	Feedback Models for Collaboration and Trust in Crisis Response Networks.
R27083	Using an Engineering Approach to Understanding and Predicting Web Authoring and Design.
R27084	Why Shared Understanding Matters - Engineering a Collaboration Process for Shared Understanding to Improve Collaboration Effectiveness in Heterogeneous Teams.
R27085	The Impact of Knowledge, Source, Situational and Relational Context on Knowledge Transfer During ISD Process.
R27086	Track Introduction.
R27087	A Practical Scheduling Scheme for Non-Uniform Parallel Loops on Distributed Memory Parallel Machines.
R27088	Gatekeeping in Virtual Communities: On Politics of Power in Cyberspace.
R27089	Abstract: Arts Ancient and Digital - Telling Stories Old and New.
R27090	Collaborative Simulation Modeling: Experiences and Lessons Learned.
R27091	Evaluation of a Human-Robot Interface: Development of a Situational Awareness Methodology.
R27092	Concept Design with a Living Lab Approach.
R27093	Using Message Semantics for Fast-Output Commit in Checkpointing-and-Rollback Recovery.
R27094	Information Technology Management Roles: A Comparison of IT Executives and IT Project Managers.
R27095	Emerging Paradigms for Intelligent Systems: Introduction.
R27096	Simulation and analysis of negotiation processes: the case of Softwood Lumber Negotiations.
R27097	Does the Extended Technology Acceptance Model Apply to Physicians.
R27098	Resource-Based View in Empirical IT Business Value Research-An Evidence-Based Literature Review.
R27099	Protecting the Exchange of Medical Images in Healthcare Process Integration with Web Services.
R27100	Discursive Deployments: Mobilizing Support for Municipal and Community Wireless Networks in the U.S.
R27101	The implementation of satellite offices: initial recommendations based on observations from one site.
R27102	The Changing Role of Information Systems in Chinese State-Owned Organizations.
R27103	The Impact of Agility Requirements on Business Intelligence Architectures.
R27104	Criteria for Project Assignments in Multiple-Project Environments.
R27105	Government Multichannel Marketing: How to Seduce Citizens to the Web Channels?
R27106	Diversity as a Knowledge Resource in Top Management Teams - A Framework for Agent-Based Modeling.
R27107	Improving Compliance with Password Guidelines: How User Perceptions of Passwords and Security Threats Affect Compliance with Guidelines.
R27108	Effect of R
R27109	Intelligent Systems and Soft Computing - Minitrack Introduction.
R27110	Towards a Software Tool for Raising Awareness of Diabetic Foot in Diabetic Patients.
R27111	Collaborative Problem Solving Environments - Minitrack Introduction.
R27112	HARP-1: A Special-Purpose Computer for itN-body Simulation with the Hermite Integrator.
R27113	Optical Interconnects for Multiprocessor Architectures Using Wavelength-Division Multiplexing.
R27114	Process Models of Medication Information.
R27115	User Assessment of E-negotiation Systems.
R27116	A Dissemination Protocol to Guarantee Data Accessibility within N-Hops for Wireless Sensor Networks.
R27117	Discrete Lot-Sizing and Scheduling with Sequence-Dependent Setup Times and Costs Including Deterioration and Perishability Constraints.
R27118	Enterprise Systems Architecting: Theory, Practice and Challenges: Minitrack Introduction.
R27119	Structure and Network in the YouTube Core.
R27120	A Computerized Decision Support Aid for Critical Care Novice Nursing.
R27121	Value Realization from Adoption of Integrated Electronic Health Records.
R27122	A Probabilistic Graphical Approach to Computing Electricity Price Duration Curves under Price and Quantity Competition.
R27123	Forecasting Support Systems: Introduction.
R27124	Experimental Assessment of a Process-Workflow Redesign Agent.
R27125	Using FPGAs to Parallelize Dictionary Attacks for Password Cracking.
R27126	A Two-Cell-Lookahead Call Admission and Handoff Management Scheme for Multimedia LEO Satellite Networks.
R27127	Teaching Internet in IS Classes: A Case Study and Generalization.
R27128	ScrollPad: Tangible Scrolling with Mobile Devices.
R27129	Analysis of Data Transmission Performance over a GSM Cellular Network.
R27130	iPod Forensics: Forensically Sound Examination of an Apple iPod.
R27131	Experiences with Using Assessment Based, Double-Loop Learning to Improve Engineering Student's Design Skills.
R27132	Business Model Representation Incorporating Real Options: An Extension of e3-Value.
R27133	RFID as an Enabler of B-to-B e-Commerce and Its Impact on Business Processes: A Pilot Study of a Supply Chain in the Retail Industry.
R27134	Data Mining in Healthcare Information Systems: Case Study of a Veterans? Administration Spinal Cord Injury Population.
R27135	The Impact of Observational Learning and Electronic Word of Mouth on Consumer Purchase Decisions: The Moderating Role of Consumer Expertise and Consumer Involvement.
R27136	Augmented Cognition: Allocation of Attention.
R27137	A Predictive Model of Redemption and Liability in Loyalty Reward Programs Industry.
R27138	Understanding the Nature of Use Regarding System Development and Management Methodologies - Using Psychoanalysis to Understand the Influences of Methodology Attributes.
R27139	Combining Lean Thinking and Agile Methods for Software Development: A Case Study of a Finnish Provider of Wireless Embedded Systems Detailed.
R27140	Protection Motivation Theory: Understanding Determinants to Backing Up Personal Data.
R27141	Broker's Lounge - An Environment for Multi-Dimensional User-Adaptive Knowledge Management.
R27142	Investment Decisions Using Genetic Algorithms.
R27143	Designed for Success - Empirical Evidence on Features of Corporate Web Pages.
R27144	Automated Monitoring and Control Using New Data Integration Paradigm.
R27145	An Analysis of the Openness of the Web2.0 Service Network Based on Two Sets of Indices for Measuring the Impact of Service Ownership.
R27146	Can We Predict Political Poll Results by Using Blog Entries?
R27147	Exploring Hidden Markov Models for Virus Analysis: A Semantic Approach.
R27148	Knowledge Orchestration for Sustained Competitive Advantage.
R27149	Distributed Medium Access Control with Flow-Based Priority for Cooperative Multi-hop Wireless Sensor Networks.
R27150	A Group Decision Support System Framework for Medical Decision Making Incorporating Cognitive-Aid Structures and Cognitive Appropriation.
R27151	The Intellectual Core of the IS Field: A Systematic Exploration of Theories in Our Top Journals.
R27152	Measuring the Quality of Ideation Technology and Techniques.
R27153	Scenario Management in Organizational DS.
R27154	Towards a Taxonomy of Requirements for Hybrid Products.
R27155	Visualizing Conversation.
R27156	Exploiting Mobile Technologies to Build a Knowledge Mobilization Capability: A Work System-Based Method.
R27157	Securing Intellectual Assets in a Global Environment.
R27158	Examining Work Performance in Immersive Virtual Environments versus Face-to-Face Physical Environments through Laboratory Experimentation.
R27159	Common Data Model for Design Document Exchange in Business-to-Business Networks.
R27160	An Information Exchange Protocol in a Multi-Layer Distributed Architecture.
R27161	Decentralized Reactive Power Dispatch for a Time-Varying Multi-TSO System.
R27162	Task Force on Network Storage Architecture: Management of future storage.
R27163	Para-social Presence: A Re-conceptualization of 'Social Presence' to Capture the Relationship between a Web Site and Her Visitors.
R27164	Documents As Mediating Artifacts in Contemporary IS Development.
R27165	Virtual Learning Environment (VLE): A Web-Based Collaborative Learning System.
R27166	Online Community Response to Major Disaster: A Study of Tianya Forum in the 2008 Sichuan Earthquake.
R27167	Work Design in Knowledge-Based Network Organizations: Facilitating Supply Chain Knowledge Flows via Network Entrepreneurship.
R27168	Towards Verifying Parametrised Hardware Libraries with Relative Placement Information.
R27169	Risk Assessment in Complex Interacting Infrastructure Systems.
R27170	Incentive-Compatible, Energy-Optimal, and Efficient Ad Hoc Networking in a Selfish Milieu.
R27171	Embodied Social Presence Theory.
R27172	Enacting Collaborative Electronic Government: Empirical Evidence and Lessons for Developing Countries.
R27173	Client Group Membership as an Architectural Approach for Dependability in Large Scale Systems.
R27174	A Health Information System in Fiji - Discussion on the Implementation of a National Health Number and the Methodology of Synchronizing a Number of Remote Databases.
R27175	Feelings and Perspective Matter: Sharing of Crisis Information in Social Media.
R27176	A Formalization of Expression Semantics for an Executable Modeling Languages.
R27177	Multi-Criteria Task Assignment in Workflow Management Systems.
R27178	Business Process Modeling: A Service-Oriented Approach.
R27179	Are Trust and Distrust Distinct Constructs? An Empirical Study of the Effects of Trust and Distrust among Online Banking Users.
R27180	Audit-trail-based modelling of the decision-making process in Management and Accounting using sensitivity analysis.
R27181	Understanding Interoperable Systems: Challenges for the Maintenance of SOA Applications.
R27182	Lookahead Cascade for Table Access on Small Devices.
R27183	Collaboration via Cooperation and Competition: Small Community Clustering in an MMO.
R27184	Ambivalence and the Bivariate Nature of Attitudes in Information Systems Research.
R27185	Automated Decision Technology for Network Design in Cellular Communication Systems.
R27186	Knowledge Sharing Barriers in Growing Software Companies.
R27187	Knowledge Discovery through Visualising Using Virtual Reality.
R27188	Formal Behavioural Synthesis of Handel-C Parallel Hardware Implementations from Functional Specifications.
R27189	Gang Scheduling for the IBM SP{2 Workstation Cluster.
R27190	Price Comparison for Music CDs in Electronic and Brick-and-Mortar Markets: Implications for Emergent Electronic Commerce.
R27191	Minitrack Introduction.
R27192	Towards an Openness Rating System for Open Source Software.
R27193	"Falling in Love Is a Matter of Trust" - About the Importance of Trust and Information Substitutes When Offering Digital Paid Services on Dating Websites.
R27194	Undetectable Monitoring in a Fully-Virtualized Environment - A Continuation of the HAL Keystroke Logger.
R27195	Outsourcing Application Software: A Knowledge Management Perspective.
R27196	A Commutative Encrypted Protocol for the Privacy Protection of Watermarks in Digital Contents.
R27197	Building a Coordination Framework to Support Behavior-Based Adaptive Checkpointing for Open Distributed Embedded Systems.
R27198	Introduction to the 2013 Electronic Government Track.
R27199	A Market-Based Approach to Optimal Peak-Load Power Allocation.
R27200	Exploring Ideation: Knowledge Development in Science through the Lens of Semantic and Social Networks.
R27201	Discovering Inconsistency in Multimedia News Based on a Material-Opinion Model.
R27202	Framework for Targeting Banner Advertising On the Internet.
R27203	Minitrack Introduction.
R27204	Collaboration Technology - Theory and Methodology.
R27205	A Vision for a New Discipline.
R27206	MOSDEN: An Internet of Things Middleware for Resource Constrained Mobile Devices.
R27207	Dynamic Simulation as a Tool for Strategic Management of a Newspaper - Evaluation of Rapidly Changing Market Conditions.
R27208	An Investigation of Specifications for Migrating to a Web Portal Framework for the Dissemination of Health Information within a Public Health Network.
R27209	Generating Random Topology Power Grids.
R27210	Technology Adoption and Inequality: Empirical Evidence from a Selection of OECD Countries.
R27211	Trends in Outsourcing of Information Systems - Minitrack Introduction.
R27212	Technology and Strategies for Realizing Service-Oriented Architectures with Web Services.
R27213	Social Scientists: Managing Identity in Socio-technical Networks.
R27214	A Review of Success Factors and Challenges of Public Sector BPR Implementations.
R27215	VirtualMindTrial: Virtual Clinical Trials for Mental Healthcare.
R27216	Introduction to the Social Media and E-business Transformation Minitrack.
R27217	Launching Multi-modal Interaction on an EC-Site.
R27218	SIDD: A Framework for Detecting Sensitive Data Exfiltration by an Insider Attack.
R27219	Introduction to Global Virtual Teams Minitrack.
R27220	Culturally-Induced Information Impactedness: A Prescription for Failure in Software Ventures.
R27221	Interorganizational Business Process Redesign: Merging Technological and Process Innovation.
R27222	Domain Specific Case Tool for ICT-Enabled Service Design.
R27223	An Empirical Study of Web-Based Knowledge Community Success.
R27224	Using Neural Networks for Modeling the Input Requirements of Electronic Medical Record Systems.
R27225	Abstract Reasoning in Collaborative Modeling.
R27226	An Ontology-Based Information Extraction (OBIE) Framework for Analyzing Initial Public Offering (IPO) Prospectus.
R27227	Who Will Remain? An Evaluation of Actual Person-Job and Person-Team Fit to Predict Developer Retention in FLOSS Projects.
R27228	User Experience: Collaboration Systems and Technology Minitrack Introduction.
R27229	A Methodology to Evaluate Agent Oriented Software Engineering Techniques.
R27230	Modeling Technology Assessment via Knowledge Maps.
R27231	Accommodating heterogeneity in a debugger-a client-server approach.
R27232	Analogy, Deduction and Learning.
R27233	Implementing ERP Systems in China.
R27234	Is a Challenged Project One of the Final Outcomes for an IT Project?
R27235	Designing and Managing Agile Informative Workspaces: Discovering and Exploring Patterns.
R27236	Investigation of Phase Angle Differences Using Statistical Analysis of Real World State Estimator Data.
R27237	Dynamic Circuit Generation for Boolean Satisfiability in an Object-Oriented Design Environment.
R27238	Digital Images of Medieval Music Documents: Transforming Research Processes and Knowledge Production in Musicology.
R27239	Control Structure in Project-Based Asynchronous Collaborative Learning.
R27240	End Users in Information Systems Development: Perceptions, Involvement, Practice and Implications.
R27241	Client Relationship Development for Application Service Providers: A Research Model.
R27242	An Exploratory Examination of Knowledge Sharing Behaviors: Voluntary vs. Solicited.
R27243	Enhancing Business Process Redesign: Using Tools.
R27244	Mashups as an Architecture for Knowledge Management Systems.
R27245	Data and Process Mining: Minitrack Introduction.
R27246	Turning Collaboration into Transaction: A Case of Intranet Use in Boundary-Spanning Practices.
R27247	Towards an Ontology for e-Document Management in Public Administration - the Case of Schleswig-Holstein.
R27248	Creative Approaches to Measuring Creativity: Comparing the Effectiveness of Four Divergence thinkLets.
R27249	On the Design of a Concurrent Object-Oriented Spreading Activation Architecture.
R27250	Dynamic Visual Metaphors for News Story Abstractions.
R27251	Secure Rewarding Schemes.
R27252	Understanding Knowledge Transfer Dynamics in Information System Support: An Exploratory Study of Procurement System Support.
R27253	A National Scientific Computing Environment for the Biological Sciences.
R27254	When Common Knowledge Becomes Common Doubt - Modeling IT-Induced Ambiguities about the Strategic Situation as Reasons for Flash Crashes.
R27255	Spatial Tools for Managing Personal Information Collections.
R27256	Automated News Reading: Stock Price Prediction Based on Financial News Using Context-Specific Features.
R27257	42st Hawaii International International Conference on Systems Science (HICSS-42 2009), Proceedings (CD-ROM and online), 5-8 January 2009, Waikoloa, Big Island, HI, USA
R27258	Ontology-based Knowledge in Interactive Maintenance Guide.
R27259	Influence of Time Period and Birth Cohort Effects on Age-Specific Incidence Rates of Pancreatic and Kidney Cancer.
R27260	Emergent Vulnerability in Integrated Operations: A Proactive Simulation Study of Risk and Organizational Learning.
R27261	NASF in Twitter: An Entrepreneur's Community of Practice Using Electronic Networks of Practice.
R27262	A Composite Framework for Behavioral Compliance with Information Security Policies.
R27263	The Tension between Integration and Fragmentation in a Component Based Software Development Ecosystem.
R27264	Development of an integrated Database for Genome Mapping and Nucleotide Sequences.
R27265	Weaving Definition and Execution Aspects of Process Meta-models.
R27266	Exploring the Moderating Effect of Information Inconsistency in a Trust-Based Online Shopping Model.
R27267	A Randomized Algorithm for Maximizing the Diversity of Recommendations.
R27268	Identifying Repeated Structural Elements in Folded Proteins.
R27269	E-Government Web Portal Adoption: A Service Level and Service Quality Perspective.
R27270	Biometric Authentication for Web-Based Couse Examinations.
R27271	Use of Gauss-Jordan Matrix Reduction in the Reconstruction of a Correct File Copy from Erroneous Copies.
R27272	Introduction of a Technology Selection Model.
R27273	Graduate IS Curriculum for the 21
R27274	Surfacing the Philosophical Assumptions of KM Frameworks.
R27275	Towards a Conceptual Framework for Understanding Strategic Alliances in E-commerce.
R27276	Using Audio Time Scale Modification for Video Browsing.
R27277	The Competitive Market for Electricity in Australia: Why it Works so Well.
R27278	Using Mobile Technology to Support eDemocracy.
R27279	Cultural Identity Restoration and Purposive Website Design: A Hermeneutic Study of the Chickasaw and Klamath Tribes.
R27280	Earning Benefits of the Object-Oriented Paradigm in Dynamic System Simulation.
R27281	How Do Investments in Enterprise Application Integration Drive Stock Prices?
R27282	Health Information Service Adoption: Case of Telemedicine.
R27283	Exploring Patterns and Configurations in Networked Learning Texts.
R27284	Modeling the Economic Cost of Transmission Bottlenecks.
R27285	The Role of Electronic Commerce Technologies in Just-In-Time Replenishment.
R27286	A Conceptual Model for Studying the Influence of Charismatic Leadership on ERP Implementation Lifecycle.
R27287	New Solutions for Substation Sensing, Signal Processing and Decision Makin.
R27288	Lazy User Theory: A Dynamic Model to Understand User Selection of Products and Services.
R27289	Interactive Solving of Vehicle Routing and Scheduling Problems: Basic Concepts and Qualification of Tabu Search Approaches.
R27290	Reliability at Any Cost - Risk Management through Contract Technology.
R27291	Successful Penetration into the e-Business Environment: An Empirical Study.
R27292	Four Types of Attitudes in ICT Acceptance and Use? A Critical Assessment on the Basis of Empirical and Scientometric Data.
R27293	The influence of group and context on information technology development creativity.
R27294	Examining Factors Associated with IT Disaster Preparedness.
R27295	Data-on-Network vs. Data-on-Tag: Managing Data in Complex RFID Environments.
R27296	d-Graph: An Argument-Based System Incorporating Defensible Graphs.
R27297	Ambidextrous Socialization: Exercising Control in Social Media Environment.
R27298	A Roadmap to Auction-based Negotiation Protocols for Electronic Commerce.
R27299	Enterprise Resource Planning: A Business Approach to Systems Development.
R27300	A Novel Graph Reduction Algorithm to Identify Structural Conflicts.
R27301	Operating System Support for Massively Parallel Computer Architectures: Introduction.
R27302	Systems in Technology Transfer.
R27303	Community Portals and Collective Goods: Conversation Archives as an Information Resource.
R27304	A methodology for interschema relationship identification in heterogeneous databases.
R27305	The Leadership Dimension of Coping with Technostress.
R27306	Links for a Human-Centered Science of Design: Integrated Design Knowledge Environments for a Software Development Process.
R27307	Conceptualizing Knowledge Use: A Theoretical Framework and Empirical Study.
R27308	Ontology Driven CPG Authoring and Execution via a Semantic Web Framework.
R27309	Swiss Executive Authorities on Open Government Data - Policy Making beyond Transparency and Participation.
R27310	Identifying Challenges for Facilitation in Communities of Practice.
R27311	Synchronous, Distributed Collaborative Writing for Policy Agenda Setting Using Collaboratus.
R27312	Whither Digital Equality?: An Empirical Study of the Democratic Divide.
R27313	Brainstorming, Negotiating and Learning in Group Decision Support Systems: An Evolutionary Approach.
R27314	Introduction to Innovation and the Digital Economy Minitrack.
R27315	Implementation Intentions Explain How a Behavior Becomes Habitual: The Use of Online Newspapers.
R27316	Organizational Ambidexterity Building via Strategic Learning and Business Learning.
R27317	A "Cloud Lifestyle": The Diffusion of Cloud Computing Applications and the Effect of Demographic and Lifestyle Clusters.
R27318	Introduction to Virtualization: Environments, Research, and Education Minitrack.
R27319	Graph Transformations for Dynamic Knowledge Processing.
R27320	Identifying Informational Needs for Open Government: The Case of Egypt.
R27321	"SMART" GOVERNMENT IN LESS-ADVANTAGED COMMUNITY: Meeting the Challenges In Imperial County.
R27322	Spatial Decision Support for Assessing Impacts of Atmospheric Sulfur Deposition on Aquatic Ecosystems in the Southern Appalachian Region.
R27323	Linguistic geometry: a new paradigm for intelligent systems.
R27324	Development of a Generic Tool for the Application of Maturity Models-Results from a Design Science Approach.
R27325	Conference Administration.
R27326	Case Study: Replacement Cost Based Approach to Risk Management of Knowledge Assets.
R27327	Functionality Defense by Heterogeneity: A new paradigm for Securing Systems.
R27328	Reverse Compilation for Digital Signal Processors: A Working Example.
R27329	Explaining ICT Infrastructure and E-Commerce Uses and Benefits in Industrial Clusters: Evidence from a Biotech Cluster.
R27330	Values of Stakeholders in the Net Neutrality Debate: Applying Content Analysis to Telecommunications Policy.
R27331	Establishing New Friendships-from Face-to-Face to Facebook: A Case Study of College Students.
R27332	Advances in the SuperCalibrator Concept - Practical Implementations.
R27333	The Use of Encrypted Functions for Mobile Agent Security.
R27334	A Communication Architecture for the Digital Economy - 21
R27335	SERVIAM Maintenance Framework.
R27336	Barriers to Knowledge Acquisition, Transfer and Management in Regional Knowledge Economy Development.
R27337	Improving Cross-Language Text Retrieval with Human Interactions.
R27338	E-knowledge in Health Care: A Strategic Imperative.
R27339	Risk-Reward Sharing in IT Service Contracts - A Service System View.
R27340	Knowledge Transfer: Short-Circuiting the Learning Cycle?.
R27341	IS/IT Backsourcing - A Case of Outsourcing in Reverse?
R27342	Modified Hybrid Multiagent Swarm Optimization Algorithms for Mixed-Binary Nonlinear Programming.
R27343	Social Media at SocioSystems Inc.: A Socio-technical Systems Analysis of Strategic Action.
R27344	A Discriminatory Pay-as-Bid Mechanism for Efficient Scheduling in the Sun N1 Grid Engine.
R27345	Introduction to the Information Technology in Healthcare Track.
R27346	Process-Aware Knowledge Retrieval.
R27347	Automated Software Testing and Analysis: Techniques, Practices and Tools.
R27348	The Role of ICTs in Adaptive and Persistent Authoritarianism: A Study of China at the Administrative Division Level.
R27349	New Entrants and the Role of Information Technology Case-Study: the Tele Flower Auction in the Netherlands.
R27350	Data Management and Analysis Architecture for a More Efficient and Productive Bioinformatics Environment.
R27351	Accessibility Transformation Gateway.
R27352	Development of a Disability Employment Information System: An Information Systems Design Theory Approach.
R27353	Project Management Strategies for Prototyping Breakdowns.
R27354	Simulating Channel Allocation in Future Cellular Network.
R27355	Strategies and Standards for Cultural Interoperability in Global Business Systems.
R27356	Learning and Law Enforcement: How Community-Based Teaching Facilitates Improved Information Systems.
R27357	From Intuition to Institution: Supporting Collaborative Diagnoses in Telemedicine Teams.
R27358	When Is It Beneficial for a Firm to Pursue a Unified Procurement Strategy for Enterprise Software Solutions?
R27359	Social Exchange Online: Public Conversations in the Blogosphere.
R27360	Engineering Distributed Object Systems: A Case of D
R27361	Load and QoS-Adaptive Scheduling in Bluetooth Piconets.
R27362	New Ends, New Means, but Old Attitudes: Citizens' Views on Open Government and Government 2.0.
